1	0,0000191373
2	0,0001046270
4	0,0000182654
8	0,0000157227
9	0,0000269037
11	0,0000318697
14	0,0000210189
15	0,0000240493
18	0,0000561632
29	0,0000155068
34	0,0000208619
37	0,0000172063
39	0,0000336340
40	0,0000166577
41	0,0000212125
45	0,0000335385
49	0,0000309012
55	0,0000199732
56	0,0000241286
58	0,0000316678
59	0,0000219482
69	0,0000133542
78	0,0000176469
82	0,0000310953
90	0,0000141393
100	0,0000264404
102	0,0000218669
103	0,0000167666
105	0,0000254312
108	0,0000353634
135	0,0000307766
139	0,0000372687
143	0,0000276619
199	0,0000242614
207	0,0000234511
379	0,0000251460
382	0,0000269756
384	0,0000643416
385	0,0000145781
390	0,0000323542
403	0,0000473069
404	0,0000691925
405	0,0000174436
406	0,0000661530
410	0,0000179466
411	0,0000219929
412	0,0000247989
413	0,0000510968
415	0,0000421795
416	0,0000592792
418	0,0000281868
419	0,0000320144
420	0,0001000001
422	0,0000597954
423	0,0000196714
424	0,0001589931
425	0,0000934946
426	0,0001085113
427	0,0001962777
428	0,0000339980
429	0,0001449670
430	0,0001566184
431	0,0000918058
432	0,0000557640
433	0,0000413320
434	0,0000922514
435	0,0000608272
436	0,0001477387
437	0,0000289445
438	0,0000122137
439	0,0000138693
440	0,0001212983
441	0,0000771536
442	0,0000996500
443	0,0000856534
444	0,0000977426
445	0,0000818645
446	0,0000786810
447	0,0001092627
448	0,0001201212
449	0,0000687025
450	0,0001372258
451	0,0002777588
452	0,0000658927
453	0,0001799372
454	0,0003284879
455	0,0002442276
456	0,0001760058
457	0,0003692393
458	0,0002356864
459	0,0005289102
460	0,0002591886
461	0,0001659635
462	0,0003159985
463	0,0002186339
464	0,0003958527
465	0,0001289282
466	0,0005887902
467	0,0001931245
468	0,0001695371
469	0,0002939994
470	0,0002296184
471	0,0004644404
472	0,0003581466
473	0,0003360276
474	0,0005128520
475	0,0004122725
476	0,0003859186
477	0,0006425522
478	0,0002789333
479	0,0002459147
480	0,0003253427
481	0,0003540217
482	0,0003471835
483	0,0006303546
484	0,0005297769
485	0,0003472133
486	0,0002774971
487	0,0003562690
488	0,0008096328
489	0,0002760431
490	0,0003713313
491	0,0008270910
492	0,0003125476
493	0,0007399056
494	0,0005167671
495	0,0005654546
496	0,0005161929
497	0,0004823124
498	0,0006649832
499	0,0005077663
500	0,0006788216
501	0,0007240564
502	0,0009114336
503	0,0011199330
504	0,0008234465
505	0,0009813473
506	0,0008727085
507	0,0009438277
508	0,0014908970
509	0,0011086835
510	0,0008477163
511	0,0005830202
512	0,0006744337
513	0,0005900753
514	0,0006123111
515	0,0009201880
516	0,0008260529
517	0,0009881593
518	0,0006457954
519	0,0006230407
520	0,0007616694
521	0,0007097051
522	0,0003696216
523	0,0015024948
524	0,0010439122
525	0,0012638579
526	0,0005443681
527	0,0012421010
528	0,0009749331
529	0,0007712063
530	0,0010851101
531	0,0005502213
532	0,0006227792
533	0,0010189520
534	0,0010720785
535	0,0018614635
536	0,0009595001
537	0,0008650102
538	0,0012788947
539	0,0015124359
540	0,0014960455
541	0,0011005747
542	0,0024650611
543	0,0014349657
544	0,0011654679
545	0,0015006099
546	0,0010821909
547	0,0018054007
548	0,0018586119
549	0,0018191146
550	0,0020520289
551	0,0007438306
552	0,0011107131
553	0,0012445145
554	0,0009667363
555	0,0009928647
556	0,0009541999
557	0,0010271543
558	0,0023018253
559	0,0018528640
560	0,0016058568
561	0,0016890388
562	0,0018641838
563	0,0019855757
564	0,0007613505
565	0,0019336187
566	0,0008072053
567	0,0022013982
568	0,0016045675
569	0,0009274380
570	0,0014432143
571	0,0011610395
572	0,0018357811
573	0,0013735995
574	0,0013915502
575	0,0010579719
576	0,0014116859
577	0,0016190002
578	0,0010835055
579	0,0010894199
580	0,0009028225
581	0,0026331602
582	0,0018134042
583	0,0006922837
584	0,0009377592
585	0,0011150597
586	0,0009854922
587	0,0022615333
588	0,0021519799
589	0,0008866341
590	0,0008162742
591	0,0017932972
592	0,0020241554
593	0,0008354320
594	0,0021172973
595	0,0013368270
596	0,0014625973
597	0,0019457225
598	0,0010662249
599	0,0012900244
600	0,0025203628
601	0,0007698407
602	0,0010517890
603	0,0020731769
604	0,0010414967
605	0,0016851564
606	0,0017206598
607	0,0011703069
608	0,0022030253
609	0,0007235504
610	0,0010614591
611	0,0018393512
612	0,0014045128
613	0,0018529037
614	0,0014643488
615	0,0009873224
616	0,0015973285
617	0,0010022825
618	0,0020868322
619	0,0025614285
620	0,0007206777
621	0,0017164498
622	0,0024710334
623	0,0017252586
624	0,0015427388
625	0,0009695487
626	0,0013656329
627	0,0018567041
628	0,0019859610
629	0,0026212401
630	0,0009621918
631	0,0010994059
632	0,0020740145
633	0,0021239306
634	0,0010350287
635	0,0011991105
636	0,0025758610
637	0,0012846377
638	0,0013611415
639	0,0029909811
640	0,0008530064
641	0,0012061659
642	0,0008794846
643	0,0013282661
644	0,0011832708
645	0,0017997062
646	0,0017362956
647	0,0029055425
648	0,0025230847
649	0,0024323643
650	0,0016350109
651	0,0020705490
652	0,0016602278
653	0,0022927125
654	0,0018186727
655	0,0020291389
656	0,0013574582
657	0,0017230348
658	0,0008815658
659	0,0020685625
660	0,0026240310
661	0,0006584662
662	0,0013728878
663	0,0015726725
664	0,0013400333
665	0,0015179170
666	0,0010408711
667	0,0007186567
668	0,0014155506
669	0,0020848250
670	0,0010019966
671	0,0007250624
672	0,0014197475
673	0,0019940861
674	0,0013855361
675	0,0008903332
676	0,0025507588
677	0,0007843734
678	0,0015196789
679	0,0008414262
680	0,0019293078
681	0,0015288989
682	0,0017045887
683	0,0021465188
684	0,0016370184
685	0,0023419433
686	0,0009795353
687	0,0018875717
688	0,0013215399
689	0,0014068762
690	0,0012090080
691	0,0007934265
692	0,0017129967
693	0,0017710274
694	0,0013928060
695	0,0020143047
696	0,0023893031
697	0,0014857541
698	0,0012372861
699	0,0017948063
700	0,0015694615
701	0,0011745636
702	0,0017743578
703	0,0016270392
704	0,0014211627
705	0,0016028386
706	0,0019626305
707	0,0008740603
708	0,0023047740
709	0,0015577325
710	0,0017321095
711	0,0015256935
712	0,0021364302
713	0,0015009381
714	0,0007337573
715	0,0014423368
716	0,0018476340
717	0,0012459376
718	0,0018377865
719	0,0018659181
