1	0,0000309582
2	0,0000362038
4	0,0000349564
8	0,0000161499
9	0,0000209016
11	0,0000469200
14	0,0000241940
15	0,0000242548
18	0,0000653063
29	0,0000307486
34	0,0000253631
37	0,0000175368
39	0,0000187860
40	0,0000233750
41	0,0000210614
45	0,0000256719
49	0,0000306240
55	0,0000185002
56	0,0000693245
58	0,0000220968
59	0,0000122194
69	0,0000143863
78	0,0000162490
82	0,0000176383
90	0,0000331320
100	0,0000204954
102	0,0000221249
103	0,0000131324
105	0,0000151051
108	0,0000139381
135	0,0000196336
139	0,0000536010
143	0,0000207770
199	0,0000256861
207	0,0000141444
379	0,0000141128
382	0,0000314121
384	0,0000632484
385	0,0000171870
390	0,0000355285
403	0,0000286208
404	0,0000582460
405	0,0000287024
406	0,0000306980
410	0,0000227844
411	0,0000207571
412	0,0000274138
413	0,0000571317
415	0,0000692761
416	0,0000709198
418	0,0000320060
419	0,0000222012
420	0,0000624147
422	0,0000614473
423	0,0000322127
424	0,0001421096
425	0,0001058584
426	0,0001283020
427	0,0000842154
428	0,0000247328
429	0,0000918187
430	0,0001416781
431	0,0000610293
432	0,0000668842
433	0,0000485481
434	0,0001034164
435	0,0000656108
436	0,0001123179
437	0,0000529559
438	0,0000348436
439	0,0000300116
440	0,0001506979
441	0,0001911995
442	0,0001622322
443	0,0000673372
444	0,0000767482
445	0,0000907778
446	0,0000557656
447	0,0001283819
448	0,0001542029
449	0,0001599578
450	0,0001149477
451	0,0001783026
452	0,0000824917
453	0,0001812063
454	0,0003120130
455	0,0002662324
456	0,0001967543
457	0,0002054328
458	0,0002824604
459	0,0004756548
460	0,0003789708
461	0,0003050391
462	0,0002677647
463	0,0001978867
464	0,0004701508
465	0,0002296999
466	0,0003936392
467	0,0002832090
468	0,0001582198
469	0,0003529928
470	0,0001501117
471	0,0003386285
472	0,0005081535
473	0,0002923558
474	0,0003140777
475	0,0002599766
476	0,0002691449
477	0,0005335474
478	0,0002553935
479	0,0003285275
480	0,0003340531
481	0,0004079385
